head_gyro,head_magneto,head_odometry,head_vision
134.116814768633,111.727,132.016829268292,127.155583
133.766164598013,111.727,131.644756097561,128.363057
133.415514427393,111.727,131.295731707317,128.363057
133.067156087953,111.044,130.953292682927,126.130177
132.721089579694,111.044,130.610853658536,128.363057
132.375023071435,111.044,130.260182926829,126.130177
132.023226985225,110.796,129.894695121951,126.130177
131.665701321063,110.796,129.511097560975,125.147572
131.308175656901,110.796,129.104451219512,125.147572
130.947212245969,109.745,128.689573170731,125.147572
130.582811088266,109.745,128.277987804878,125.147572
130.218409930563,109.745,127.869695121951,123.91422
129.852862857269,108.666,127.467987804878,122.98335
129.486169868385,108.666,127.079451219512,122.98335
129.119476879502,108.666,126.71231707317,121.721532
128.753929806208,107.422,126.366585365853,123.91422
128.389528648505,107.422,126.045548780488,122.98335
128.025127490802,107.422,125.74756097561,121.721532
127.672185489001,107.237,125.457804878049,121.721532
127.330702643103,107.237,125.168048780488,121.721532
126.989219797205,107.237,124.883231707317,121.721532
126.654612444849,106.888,124.611585365853,120.843983
126.326880586034,106.888,124.343231707317,121.721532
125.999148727219,106.888,124.061707317073,121.721532
125.669125037224,105.523,123.770304878049,119.558057
125.336809516048,105.523,123.470670731707,120.843983
125.004493994872,105.523,123.152926829268,119.558057
124.672178473696,104.848,122.817073170731,119.558057
124.33986295252,104.848,122.466402439024,119.558057
124.007547431344,104.848,122.10256097561,119.558057
123.68096148812,104.247,121.732134146341,119.558057
123.360105122847,104.247,121.36006097561,118.233777
123.039248757573,104.247,120.989634146341,118.233777
122.721830139071,103.345,120.614268292683,117.429234
122.407849267339,103.345,120.225731707317,118.233777
122.093868395607,103.345,119.830609756097,118.233777
121.778741608286,102.469,119.435487804878,117.429234
121.462468905373,102.469,119.037073170731,117.429234
121.146196202461,102.469,118.635365853658,116.087262
120.825339837188,101.332,118.236951219512,116.087262
120.499899809554,101.332,117.841829268292,116.087262
120.174459781919,101.332,117.446707317073,116.087262
119.842144260743,100.43,117.051585365853,116.087262
119.502953246026,100.43,116.658109756097,116.087262
119.163762231308,100.43,116.272865853658,113.984837
118.81884163864,99.557,115.890914634146,113.984837
118.46819146802,99.557,115.500731707317,114.708989
118.1175412974,99.557,115.105609756097,110.535458
117.764599295599,99.29,114.710487804878,110.535458
117.409365462618,99.29,114.312073170731,110.535458
117.054131629637,99.29,113.902134146341,110.535458
116.695460049885,97.565,113.482317073171,110.535458
116.333350723362,97.565,113.05756097561,108.530919
115.971241396839,97.565,112.632804878049,109.109647
115.609132070317,96.203,112.214634146341,109.109647
115.247022743794,96.203,111.811280487805,108.530919
114.884913417271,96.203,111.430975609756,108.530919
114.525095921929,95.569,111.077012195122,108.530919
114.167570257768,95.569,110.749390243902,107.654012
113.810044593606,95.569,110.43,107.105946
113.452518929444,94.941,110.090853658536,107.105946
113.094993265283,94.941,109.735243902439,106.584729
112.737467601121,94.941,109.386219512195,107.105946
112.38108785255,94.135,109.043780487805,107.105946
112.025854019569,94.135,108.701341463414,107.105946
111.670620186588,94.135,108.358902439024,107.105946
111.316532269197,92.9,108.013170731707,107.105946
110.963590267396,92.9,107.655914634146,105.164464
110.610648265596,92.9,107.288780487805,103.720334
110.261144010566,92.071,106.92,104.176701
109.915077502307,92.071,106.556158536585,103.720334
109.569010994048,92.071,106.200548780488,103.720334
109.225236316969,91.84,105.843292682927,103.720334
108.883753471071,91.84,105.477804878049,104.176701
108.542270625173,91.84,105.109024390244,103.720334
108.205371441636,90.697,104.740243902439,102.253621
107.87305592046,90.697,104.379695121951,102.253621
107.540740399285,90.697,104.032317073171,102.253621
107.207278962518,89.845,103.68987804878,102.253621
106.872671610162,89.845,103.344146341463,101.85352
106.538064257806,89.845,102.986890243902,101.85352
106.201165074269,88.626,102.61481707317,100.400822
105.861974059551,88.626,102.227926829268,100.400822
105.522783044834,88.626,101.831158536585,98.929982
105.182446114526,88.039,101.424512195122,98.929982
104.840963268628,88.039,101.001402439024,98.618169
104.49948042273,88.039,100.558536585366,98.929982
104.151122083291,87.128,100.094268292683,98.929982
103.79588825031,87.128,99.6102439024388,99.258321
103.440654417328,87.128,99.1130487804876,97.733052
103.080836921986,85.049,98.6174999999998,97.442632
102.716435764283,85.049,98.1400609756095,97.442632
102.356618268941,84.253,97.6988414634144,97.442632
102.00138443596,84.253,97.3070121951217,97.733052
101.646150602979,84.253,96.9596341463412,97.733052
101.294354516768,83.644,96.6468292682924,97.442632
100.945996177329,83.644,96.3537804878046,96.19183
100.597637837889,83.644,96.0640243902437,92.899686
100.25042541404,82.932,95.7726219512193,92.899686
99.904358905781,82.932,95.4713414634144,92.899686
99.5582923975219,82.932,95.1585365853656,93.069707
99.2179554672142,82.483,94.84243902439,92.899686
98.8833481148578,82.483,94.5263414634144,92.899686
98.5487407625014,82.483,94.2102439024388,92.899686
98.2210089036866,81.189,93.8941463414632,92.899686
97.9001525384133,81.189,93.5780487804876,92.899686
97.5792961731401,81.189,93.261951219512,92.899686
97.2641693858181,80.361,92.9458536585364,92.899686
96.9547721764475,80.361,92.6297560975608,92.899686
96.6453749670768,80.361,92.3136585365852,93.069707
96.3451450824283,79.531,91.9975609756095,91.243497
96.0540825225018,79.531,91.6666463414632,91.243497
95.7630199625754,79.531,91.3093902439022,89.742299
95.4788328961905,78.696,90.9406097560973,89.742299
95.2015213233472,78.696,90.5718292682925,89.823567
94.9242097505038,78.696,90.2112804878047,89.742299
94.6423145152995,77.913,89.8639024390242,89.742299
94.3558356177341,77.913,89.5198170731705,88.236951
94.0693567201687,77.913,89.164207317073,88.236951
93.7782941602422,76.342,88.787195121951,88.236951
93.4826479379547,76.342,88.3953658536583,88.236951
93.1870017156672,76.342,87.9936585365851,88.236951
92.8879177466089,75.57,87.5738414634144,88.236951
92.5853960307798,75.57,87.1342682926827,86.729512
92.2828743149508,75.57,86.6864634146339,86.729512
91.9746230211704,74.8,86.241951219512,86.729512
91.6606421494387,74.8,85.8122560975607,86.729512
91.346661277707,74.8,85.4089024390242,86.729512
91.0303885747948,73.473,85.0302439024388,86.729512
90.711824040702,73.473,84.669695121951,86.729512
90.3932595066093,73.473,84.3305487804876,85.222073
90.0746949725166,73.241,84.0095121951217,85.222073
89.7561304384238,73.241,83.6934146341461,85.181355
89.4375659043311,73.241,83.3773170731705,85.222073
89.1178554546481,71.854,83.0579268292681,85.222073
88.7969990893748,71.854,82.7270121951217,85.222073
88.4761427241015,71.854,82.3812804878047,83.716725
88.1529945276478,71.038,82.0207317073169,83.635457
87.8275545000135,71.038,81.6486585365851,83.716725
87.5021144723792,71.038,81.2650609756095,83.716725
87.1778203603351,70.174,80.8715853658534,80.873502
86.8546721638813,70.174,80.4797560975608,80.873502
86.5315239674275,70.174,80.1060365853656,80.720509
86.2083757709738,68.919,79.7553658536583,80.873502
85.88522757452,68.919,79.4096341463412,79.423749
85.5620793780662,68.919,79.0523780487803,79.233655
85.2332016036611,67.592,78.6786585365851,79.423749
84.8985942513047,67.592,78.2802439024388,79.033459
84.5639868989483,67.592,77.8554878048778,79.033459
84.2202122218698,65.954,77.4142682926827,77.756886
83.8672702200692,65.954,76.9664634146339,77.756886
83.5143282182686,65.954,76.5186585365851,77.756886
83.1533648073362,65.485,76.07743902439,76.016392
82.784379987272,65.485,75.6493902439022,76.016392
82.4153951672077,65.485,75.2345121951217,76.016392
82.0372430224214,64.276,74.8328048780485,74.529042
81.6499235529129,64.276,74.437682926829,76.016392
81.2626040834045,64.276,74.0425609756095,74.529042
80.8695550359447,62.536,73.6441463414632,74.200703
80.4707764105337,62.536,73.2506707317071,74.529042
80.0719977851226,62.536,72.8802439024388,74.529042
79.6755109908921,61.466,72.5345121951217,73.058202
79.2813160278421,61.466,72.2052439024388,72.693265
78.8871210647921,61.466,71.8874999999998,73.058202
78.4929261017421,60.673,71.574695121951,73.058202
78.0987311386921,60.673,71.2602439024388,73.058202
77.704536175642,60.673,70.9359146341461,70.585171
77.3080493814115,59.678,70.5967682926827,70.585171
76.9092707560005,59.678,70.2510365853656,70.172444
76.5104921305894,59.678,69.9168292682925,70.172444
76.1220267454907,59.043,69.6007317073169,70.585171
75.7438746007044,59.043,69.3010975609754,68.760373
75.365722455918,59.043,69.0212195121949,68.760373
75.0024672138051,57.63,68.759451219512,69.203946
74.6541088743655,57.63,68.5141463414632,69.203946
74.305750534926,57.63,68.2770731707315,68.760373
73.964267689028,57.49,68.0334146341461,68.760373
73.6296603366716,57.49,67.7732926829266,68.760373
73.2950529843152,57.49,67.4901219512193,70.172444
72.9673211255004,56.345,67.1789634146339,70.172444
72.6464647602271,56.345,66.8398170731705,68.760373
72.3256083949539,56.345,66.4759756097559,68.760373
72.0058979452709,55.439,66.0973170731705,68.760373
71.6873334111781,55.439,65.721951219512,68.29456
71.3687688770854,55.439,65.3482317073169,68.29456
71.0444747650414,54.543,64.9613414634144,66.874295
70.714451075046,54.543,64.5645731707315,66.874295
70.3844273850506,54.543,64.1579268292681,66.874295
70.0475282015137,52.674,63.7397560975608,65.479008
69.7037535244352,52.674,63.3100609756095,65.479008
69.3599788473567,52.674,62.8721341463412,65.479008
69.0184960014587,51.72,62.4490243902437,65.479008
68.6793049867413,51.72,62.0473170731705,62.767026
68.3401139720239,51.72,61.652195121951,62.923566
67.9951933793551,51.084,61.2570731707315,62.162343
67.644543208735,51.084,60.861951219512,62.162343
67.293893038115,51.084,60.4668292682925,61.528386
66.9329296271825,49.695,60.0667682926827,60.823003
66.5616529759378,49.695,59.6535365853656,62.162343
66.1857926623319,48.814,59.2320731707315,62.162343
65.8053486863651,48.814,58.8106097560973,60.823003
65.4249047103982,48.814,58.3940853658534,60.823003
65.0433148188411,47.15,57.9907317073168,60.823003
64.6605790116937,47.15,57.5972560975608,59.513402
64.2778432045463,47.15,57.2153048780486,59.513402
63.904274722121,46.839,56.859695121951,58.832242
63.5398735644178,46.839,56.5435975609754,58.832242
63.1754724067146,46.839,56.2686585365851,59.513402
62.822530404914,46.162,56.0184146341461,58.832242
62.481047559016,46.162,55.7665243902437,58.832242
62.1395647131181,46.162,55.5047560975608,58.832242
61.8026655295812,44.982,55.2331097560973,58.832242
61.4703500084053,44.982,54.941707317073,58.832242
61.1380344872294,44.982,54.6272560975608,57.532025
60.8045730504633,43.693,54.294695121951,57.532025
60.4699656981069,43.693,53.9440243902437,56.263966
60.1353583457505,43.693,53.5735975609754,55.511109
59.8007509933941,42.608,53.1982317073169,56.798001
59.4661436410377,42.608,52.8278048780486,54.258321
59.1315362886813,42.608,52.45243902439,54.258321
58.7992207675054,41.933,52.0688414634144,55.028081
58.46919707751,41.933,51.6918292682925,53.039445
58.1391733875147,41.933,51.3214024390242,53.039445
57.8080037819291,40.854,50.9410975609754,54.258321
57.4756882607532,40.854,50.5492682926827,52.22099
57.1433727395773,40.854,50.1541463414632,52.22099
56.8053276404501,39.485,49.7557317073169,52.652318
56.4615529633716,39.485,49.3457926829266,53.454625
56.1177782862931,39.485,48.9177439024388,52.22099
55.7556689597704,38.349,48.4682926829266,52.22099
55.3752249838036,38.349,47.9908536585364,52.22099
54.9947810078367,38.349,47.4804878048778,51.02282
54.5994401291964,37.101,46.9536585365852,50.15648
54.1892023478828,37.101,46.4334146341461,50.15648
53.7789645665691,37.101,45.9329268292681,50.15648
53.3721645320262,36.101,45.4686585365852,50.15648
52.9688022442541,36.101,45.0521341463413,49.253331
52.565439956482,36.101,44.681707317073,46.923939
52.171244993432,35.443,44.3474999999998,47.845017
51.7862173551041,35.443,44.0396341463413,47.845017
51.4011897167762,35.443,43.7548170731705,46.923939
51.0241834875801,34.591,43.486463414634,46.923939
50.6551986675159,34.591,43.2148170731705,46.923939
50.2862138474516,34.591,42.9283536585364,46.923939
49.9195208585679,33.7,42.6270731707315,45.815129
49.5551197008647,33.7,42.3076829268291,46.923939
49.1907185431615,33.7,41.9685365853657,46.923939
48.8286092166388,33.037,41.6178658536583,45.815129
48.4687917212966,33.037,41.2606097560974,45.815129
48.1089742259545,33.037,40.8951219512193,44.851643
47.7560322241539,32.188,40.5263414634144,44.851643
47.4099657158949,32.188,40.1624999999998,44.851643
47.0638992076359,32.188,39.8052439024388,44.851643
46.7281459396892,31.189,39.4430487804876,43.774922
46.4027059120549,31.189,39.0660365853657,43.774922
46.0772658844206,31.189,38.6725609756096,43.85061
45.7564095191473,29.623,38.2626219512193,42.771138
45.4401368162351,29.623,37.8362195121949,42.771138
45.1238641133229,29.623,37.3949999999998,42.734597
44.7984240856886,29.37,36.947195121951,42.734597
44.4638167333322,29.37,36.5043292682925,41.729512
44.1292093809758,29.37,36.0647560975608,41.729512
43.7831428727168,27.883,35.6185975609754,40.687886
43.4256172085551,27.883,35.1592682926827,38.489812
43.0680915443935,27.883,34.6949999999998,39.608414
42.7025444711,26.723,34.2504878048779,39.608414
42.3289759886747,26.723,33.8257317073169,38.607381
41.9554075062495,26.723,33.4075609756096,38.607381
41.5784012770534,25.444,33.0009146341461,39.608414
41.1979573010865,25.444,32.6074390243901,38.607381
40.8175133251196,25.444,32.2172560975608,38.607381
40.4405070959235,24.31,31.8303658536583,37.493119
40.0669386134982,24.31,31.4582926829266,36.535085
39.6933701310729,24.31,31.1043292682925,37.493119
39.3220934798282,23.861,30.7602439024388,37.493119
38.9531086597639,23.861,30.4210975609754,36.535085
38.5841238396997,23.861,30.0901829268291,36.535085
38.2162849352257,23.073,29.7576219512193,36.535085
37.849591946342,23.073,29.4168292682925,35.614007
37.4828989574582,23.073,29.0743902439022,35.389321
37.1196437153453,21.946,28.7253658536583,35.389321
36.7598262200031,21.946,28.3631707317071,34.476319
36.400008724661,21.946,27.9845121951218,34.476319
36.0401912293188,20.877,27.5828048780486,34.476319
35.6803737339767,20.877,27.1646341463413,33.599408
35.3205562386345,20.877,26.7382317073169,32.436204
34.9630305744729,19.782,26.3101829268291,32.091973
34.6077967414918,19.782,25.8953048780486,31.238034
34.2525629085106,19.782,25.5084146341461,31.238034
33.9053504846614,19.001,25.1593902439022,31.238034
33.5661594699439,19.001,24.8531707317071,31.238034
33.2269684552265,19.001,24.5848170731705,32.436204
32.9003825120019,18.735,24.3411585365852,31.60484
32.5864016402702,18.735,24.1156097560974,31.238034
32.2724207685385,18.735,23.9015853658535,31.238034
31.9641694747581,17.812,23.6875609756096,31.238034
31.6616477589291,17.812,23.4620121951218,30.419579
31.3591260431,17.812,23.22493902439,30.004399
31.0543124960904,17.508,22.9681097560974,30.004399
30.7472071179003,17.508,22.6783536585364,28.734895
30.4401017397101,17.508,22.358963414634,28.734895
30.1307045303395,16.562,22.0148780487803,28.734895
29.8190154897883,16.562,21.6526829268291,28.734895
29.5073264492372,16.242,21.2839024390242,28.734895
29.195637408686,16.242,20.9151219512193,28.734895
28.8839483681348,16.242,20.5463414634144,27.947915
28.5768429899447,14.933,20.1857926829266,27.947915
28.2743212741156,14.933,19.8384146341462,26.661023
27.9717995582865,14.933,19.4943292682925,24.626782
27.666986011277,13.72,19.1354268292681,24.626782
27.3598806330868,13.72,18.7435975609754,24.626782
27.0527752548967,13.72,18.3155487804876,24.626782
26.7273352272624,12.423,17.8562195121949,23.945624
26.3835605501839,12.423,17.3754878048779,23.294564
26.0397858731054,12.423,16.8848780487803,23.294564
25.6845520401243,11.938,16.4008536585364,22.636019
25.3178590512406,11.938,15.9398780487803,22.636019
24.9511660623568,11.938,15.5101829268291,22.636019
24.5810353267023,10.602,15.1232926829266,21.296683
24.207466844277,10.602,14.7759146341461,21.296683
23.8338983618517,10.602,14.4548780487803,21.296683
23.462621710607,9.88400000000001,14.1535975609754,21.296683
23.0936368905427,9.88400000000001,13.8605487804876,21.296683
22.7246520704785,9.88400000000001,13.5592682926827,21.296683
22.3522295036434,9.05800000000001,13.2448170731705,20.692
21.9763691900376,9.05800000000001,12.9155487804876,21.930636
21.6005088764318,9.05800000000001,12.5632317073169,20.692
21.2235026472357,8.596,12.1862195121949,20.692
20.8453505024494,8.596,11.7943902439022,20.535456
20.467198357663,8.596,11.4025609756096,20.535456
20.0924839596475,7.39700000000001,11.0222560975608,19.349377
19.7212073084027,7.39700000000001,10.6518292682925,19.349377
19.3499306571579,7.39700000000001,10.2830487804876,19.349377
18.9855294994547,6.59500000000001,9.91426829268273,19.349377
18.6280038352931,6.59500000000001,9.54548780487785,19.349377
18.2704781711314,6.59500000000001,9.17670731707297,17.980017
17.9232657472822,5.33,8.79969512195102,17.980017
17.5863665637452,5.33,8.40951219512175,16.584727
17.2494673802083,5.33,8.01439024390224,16.584727
16.9160059434422,4.68900000000001,7.61926829268273,16.088506
16.5859822534468,4.68900000000001,7.22743902439005,14.698651
16.2559585634515,4.68900000000001,6.84713414634127,15.16446
15.9213512110951,3.911,6.47176829268273,15.16446
15.5821601963776,3.911,6.08487804878029,14.698651
15.2429691816602,3.911,5.67987804878029,13.720336
14.8900271798596,2.74000000000001,5.25018292682907,13.286584
14.5233341909759,2.74000000000001,4.78426829268273,13.720336
14.1566412020921,2.74000000000001,4.27390243902419,11.853519
13.779634972896,1.116,3.71743902439005,12.674907
13.3923155033876,1.116,3.12804878048761,11.853519
13.0049960338792,1.116,2.54030487804858,11.853519
12.6199683955513,0.197000000000003,1.98384146341444,11.853519
12.2372325884039,0.197000000000003,1.4849999999998,10.40082
11.8544967812565,0.197000000000003,1.056951219512,10.40082
11.4717609741091,-0.891999999999996,0.684878048780292,10.40082
11.0890251669617,-0.891999999999996,0.349024390243707,10.40082
10.7062893598143,-0.891999999999996,0.0296341463412678,10.40082
10.3258453838474,-1.34899999999999,-0.278231707317269,10.40082
9.94769323906111,-1.34899999999999,-0.572926829268488,10.40082
9.56954109427476,-1.34899999999999,-0.862682926829464,8.929981
9.19826444302999,-2.22499999999999,-1.14585365853678,8.929981
8.83386328532679,-2.22499999999999,-1.41585365853678,8.929981
8.46946212762358,-2.22499999999999,-1.67926829268312,8.929981
8.10391505433012,-3.14999999999999,-1.94268292682946,8.929981
7.73722206544639,-3.14999999999999,-2.20774390243922,8.929981
7.37052907656266,-3.14999999999999,-2.49091463414654,8.929981
7.00727383444972,-3.872,-2.79878048780507,8.61817
6.64745633910756,-3.872,-3.10829268292702,8.61817
6.28763884376541,-3.872,-3.40463414634166,5.940538
5.94157233550639,-4.33799999999999,-3.69439024390263,5.940538
5.60925681433051,-4.33799999999999,-3.98414634146361,5.702139
5.27694129315464,-4.33799999999999,-4.27390243902459,5.702139
4.96181450583268,-4.997,-4.56201219512215,5.940538
4.66387645236465,-4.997,-4.84847560975629,5.940538
4.36593839889663,-4.997,-5.13658536585385,5.475674
4.06914626101886,-6.396,-5.42634146341483,5.940538
3.77350003873135,-6.396,-5.72103658536605,4.636675
3.47785381644385,-6.396,-6.02890243902459,4.636675
3.18335350974661,-6.97199999999999,-6.34335365853678,4.22537
2.88999911863963,-6.97199999999999,-6.64792682926849,4.22537
2.59664472753264,-6.97199999999999,-6.94097560975629,4.425564
2.30787399878671,-7.321,-7.21426829268312,2.899687
2.02368693240182,-7.321,-7.45298780487824,4.22537
1.73949986601693,-7.321,-7.65548780487824,2.738518
1.46448012435414,-7.96199999999999,-7.82506097560995,1.364975
1.19862770741344,-7.96199999999999,-7.96006097560995,1.364975
0.932775290472733,-7.96199999999999,-8.05884146341483,1.2435
0.687549354156741,-7.99299999999999,-8.12469512195142,1.2435
0.462949898465458,-7.99299999999999,-8.16091463414654,1.364975
0.238350442774176,-7.99299999999999,-8.16420731707337,1.364975
0.0355233832978641,-8.557,-8.14280487804898,4.22537
-0.145531279963476,-8.557,-8.10987804878068,1.364975
-0.326585943224816,-8.557,-8.06378048780507,1.364975
-0.485868210271185,-8.657,-8.00451219512215,1.364975
-0.623378081102583,-8.657,-7.94030487804898,2.738518
-0.76088795193398,-8.657,-7.87280487804898,2.899687
-0.875479510960145,-8.39699999999999,-7.7970731707319,2.899687
-0.967152758181076,-8.39699999999999,-7.718048780488,2.899687
-1.05882600540201,-8.39699999999999,-7.6390243902441,2.899687
-1.12872685640797,-8.33099999999999,-7.5600000000002,2.738518
-1.17685531119896,-8.33099999999999,-7.47439024390263,2.738518
-1.22498376598995,-8.33099999999999,-7.37560975609776,2.899687
-1.24904799338544,-8.62299999999999,-7.27024390243922,2.585526
-1.24904799338544,-8.62299999999999,-7.16487804878068,2.585526
-1.22842151276073,-8.18599999999999,-7.05621951219532,2.585526
-1.18716855151131,-8.18599999999999,-6.93603658536605,2.738518
-1.14591559026189,-8.18599999999999,-6.79774390243922,2.738518
-1.08861981074881,-7.729,-6.64463414634166,2.738518
-1.01528121297207,-7.729,-6.48329268292702,2.899687
-0.941942615195321,-7.729,-6.31042682926849,4.22537
-0.85829077710622,-7.46499999999999,-6.13262195121971,4.22537
-0.764325698704765,-7.46499999999999,-5.96634146341483,4.035271
-0.67036062030331,-7.46499999999999,-5.80829268292702,2.899687
-0.5660823015895,-7.113,-5.64036585365873,4.425564
-0.451490742563336,-7.113,-5.44774390243922,5.702139
-0.336899183537171,-7.113,-5.22878048780507,5.940538
-0.211994384198652,-6.889,-4.9950000000002,5.940538
-0.0767763445477774,-6.889,-4.75792682926849,5.940538
0.0584416951030969,-6.889,-4.5225000000002,5.940538
0.202827059476064,-5.74799999999999,-4.29365853658556,7.442635
0.356379748571125,-5.74799999999999,-4.06481707317093,7.442635
0.509932437666186,-5.74799999999999,-3.82939024390264,7.442635
0.677236113844386,-5.53099999999999,-3.58408536585386,7.166987
0.858290777105726,-5.53099999999999,-3.32560975609776,7.166987
1.03934544036707,-5.53099999999999,-3.05890243902459,7.166987
1.23300517512128,-5.133,-2.77737804878068,8.61817
1.43926998136838,-5.133,-2.47609756097581,7.442635
1.64553478761548,-5.133,-2.16329268292703,8.61817
1.86325874976519,-4.509,-1.84719512195142,8.61817
2.09244186781752,-4.509,-1.53109756097581,8.61817
2.32162498586985,-4.509,-1.2150000000002,8.61817
2.55653768187349,-3.806,-0.90713414634166,8.929981
2.79717995582843,-3.806,-0.617378048780685,8.929981
3.03782222978338,-3.806,-0.353963414634343,10.054044
3.28419408168963,-3.14099999999999,-0.111951219512392,10.054044
3.53629551154719,-3.14099999999999,0.128414634146145,11.473075
3.78839694140476,-3.14099999999999,0.380304878048584,10.765755
4.04966569598441,-2.443,0.651951219511998,10.765755
4.32010177528616,-2.443,0.951585365853462,10.765755
4.59053785458791,-2.443,1.28579268292663,11.853519
4.87128717420201,-2.152,1.64634146341444,12.253623
5.16234973412847,-2.152,2.01512195121932,12.253623
5.45341229405493,-2.152,2.38390243902419,14.698651
5.75249626311322,-1.136,2.75268292682907,14.698651
6.05960164130334,-1.136,3.12146341463395,14.698651
6.36670701949346,-1.136,3.49024390243883,14.698651
6.67839606004463,-0.452999999999989,3.85902439024371,16.088506
6.99466876295684,-0.452999999999989,4.22780487804858,16.088506
7.31094146586906,-0.452999999999989,4.60317073170712,16.088506
7.62950599996179,0.224000000000004,4.99170731707297,16.088506
7.95036236523505,0.224000000000004,5.38682926829249,17.455071
8.27121873050832,0.224000000000004,5.78689024390224,15.16446
8.59551284255236,0.820000000000007,6.20012195121932,15.16446
8.92324470136719,0.820000000000007,6.62158536585346,14.698651
9.25097656018202,0.820000000000007,7.04304878048761,16.088506
9.5832920813579,1.73100000000001,7.4579268292681,16.584727
9.92019126489482,1.73100000000001,7.85963414634127,16.584727
10.2570904484317,1.73100000000001,8.25475609756078,16.584727
10.59971920992,2.33800000000001,8.65810975609736,17.980017
10.9480775493595,2.33800000000001,9.0779268292681,17.105946
11.2964358887991,2.33800000000001,9.51585365853639,19.349377
11.6516697217802,3.306,9.97353658536566,19.349377
12.0137790483029,3.306,10.4526219512193,20.114733
12.3758883748255,3.306,10.9481707317071,20.114733
12.7391436169385,4.625,11.4486585365852,20.114733
13.1035447746417,4.625,11.9491463414632,21.296683
13.4679459323449,4.625,12.4414024390242,21.296683
13.8346389212286,5.5,12.9139024390242,21.296683
14.2036237412929,5.5,13.3633536585364,21.296683
14.5726085613571,5.5,13.7914024390242,22.636019
14.9427392970116,6.14700000000001,14.1931097560974,22.636019
15.3140159482564,6.14700000000001,14.5635365853657,22.636019
15.6852925995012,6.14700000000001,14.9092682926827,23.945624
16.0508396727946,7.27200000000001,15.2335975609754,23.945624
16.4106571681368,7.27200000000001,15.52993902439,23.945624
16.7704746634789,7.27200000000001,15.8015853658535,23.945624
17.1280003276406,7.55200000000001,16.0649999999998,24.626782
17.4832341606217,7.55200000000001,16.3382926829266,26.474393
17.8384679936028,7.55200000000001,16.6395731707315,25.22515
18.1959936577644,8.38,16.9688414634144,25.926999
18.5558111531066,8.38,17.3063414634144,27.195058
18.9156286484487,8.38,17.6339634146339,27.195058
19.2720083970201,9.295,17.951707317073,27.195058
19.6249503988207,9.295,18.2678048780486,27.195058
19.9778924006213,9.295,18.5839024390242,26.661023
20.3216670776998,10.194,18.9065853658535,26.661023
20.6562744300562,10.194,19.24243902439,27.693269
20.9908817824126,10.194,19.5832317073169,27.693269
21.3197595568177,11.401,19.9223780487803,28.881806
21.6429077532715,11.401,20.2631707317071,27.947915
21.9660559497252,11.401,20.6056097560974,27.947915
22.2869123149985,12.189,20.9480487804876,27.947915
22.6054768490912,12.189,21.2904878048779,27.947915
22.924041383184,12.189,21.6329268292681,29.200703
23.2448977484572,12.888,21.981951219512,30.004399
23.568045944911,12.888,22.3441463414632,29.200703
23.8911941413648,12.888,22.7162195121949,31.238034
24.2212178313602,13.616,23.0998170731705,31.238034
24.5581170148971,13.616,23.4932926829266,32.436204
24.8973080296145,14.72,23.8867682926827,31.238034
25.2387908755125,14.72,24.2703658536583,32.436204
25.5802737214105,14.72,24.64243902439,32.436204
25.9206106517182,15.71,25.0112195121949,32.436204
26.2598016664356,15.71,25.3799999999998,33.302544
26.5989926811531,15.71,25.7454878048779,34.476319
26.9370377802803,16.083,26.099451219512,34.476319
27.2739369638172,16.083,26.4353048780486,34.476319
27.6108361473541,16.083,26.7448170731705,33.599408
27.9442975841203,16.384,27.0230487804876,34.476319
28.2743212741156,16.384,27.2782317073169,34.728246
28.604344964111,16.384,27.5202439024388,34.728246
28.9320768229258,17.608,27.7589634146339,34.728246
29.2575168505601,17.608,28.0124999999998,35.389321
29.5829568781944,17.608,28.2907317073169,36.535085
29.9106887370092,18.109,28.5870731707315,36.716397
30.2407124270046,18.109,28.9031707317071,36.716397
30.570736117,18.109,29.2456097560974,35.614007
30.9019057225856,19.276,29.6127439024388,37.493119
31.2342212437614,19.276,29.9996341463413,38.607381
31.5665367649373,19.276,30.3964024390242,38.607381
31.9011441172937,20.275,30.7997560975608,39.754578
32.2380433008306,20.275,31.2031097560974,39.684102
32.5749424843676,20.275,31.5998780487803,40.724427
32.9175712458558,21.405,31.9949999999998,40.724427
33.2659295852953,21.405,32.3950609756096,38.607381
33.6142879247349,21.405,32.8148780487803,39.684102
33.9683758421257,22.633,33.2560975609754,39.684102
34.3281933374679,22.633,33.7039024390242,40.687886
34.6880108328101,22.633,34.151707317073,41.729512
35.0581415684646,23.952,34.5995121951217,41.729512
35.4385855444314,23.952,35.0473170731705,40.687886
35.8190295203983,23.952,35.4951219512193,41.729512
36.2086408210873,25.104,35.9429268292681,41.729512
36.6074194464983,25.104,36.3989634146339,42.734597
37.0061980719094,25.104,36.8665243902437,42.734597
37.4129981064523,26.071,37.3340853658534,44.742299
37.827819550127,26.071,37.8016463414632,44.742299
38.2426409938017,26.071,38.2576829268291,45.815129
38.6505869439348,27.36,38.674207317073,45.674699
39.0516574005264,27.36,39.0479268292681,45.674699
39.452727857118,27.36,39.3854268292681,45.674699
39.842339157807,28.13,39.6883536585364,46.923939
40.2204913025933,28.13,39.96493902439,46.923939
40.5986434473796,28.13,40.2299999999998,46.923939
40.9676282674439,28.306,40.4934146341461,48.069703
41.327445762786,28.306,40.7650609756095,46.742627
