x_odometry,y_odometry,x_vision,y_vision,x_efference,y_efference
1.03477244892321,0.317894951068509,1.08179504,0.39776451,1.06984490329651,0.377808348647109
1.03505681512882,0.317227489780241,1.07570045,0.39433552,1.0701395609853,0.377092751649397
1.03533599729059,0.316521278342877,1.07570045,0.39433552,1.07041567252054,0.376370068822691
1.03565131248534,0.315814187379961,1.07570045,0.39433552,1.07069178405579,0.375647385995986
1.0359959120328,0.315117721078314,1.07570045,0.39433552,1.07098644174457,0.374931788998274
1.03632296057481,0.314413650201528,1.08179504,0.39433552,1.07126849922257,0.374211259539254
1.036586468126,0.313686698800995,1.07570045,0.39090652,1.07153795648977,0.373485797618926
1.03682903339543,0.312951968839175,1.08179504,0.39090652,1.07178575732964,0.372753012297428
1.0370425738881,0.312208103938441,1.08179504,0.39090652,1.07203355816952,0.37202022697593
1.03719696332685,0.311445803823112,1.08179504,0.39090652,1.07228430286882,0.371288354001532
1.03733764734534,0.310679582192952,1.08179504,0.38747753,1.07251339114079,0.370549157625963
1.03748138057203,0.309913932982285,1.08179504,0.38747753,1.07273953555333,0.369809048903294
1.03760786403158,0.309145514930945,1.08179504,0.38747753,1.0729686238253,0.369069852527725
1.03773313073116,0.308378826284959,1.08179504,0.38747753,1.07318100481212,0.368325958120368
1.03789915283792,0.30762262660105,1.08179504,0.38747753,1.07337121738252,0.367575815033569
1.03808684813647,0.306871845213698,1.08179504,0.38747753,1.07355891268107,0.366825033646217
1.03827454343503,0.306121063826346,1.08179504,0.38061951,1.07374660797963,0.366074252258865
1.03846475600542,0.305370920739547,1.08179504,0.38061951,1.07393430327818,0.365323470871513
1.03866289493254,0.30462280686113,1.08179504,0.38061951,1.07412451584858,0.364573327784714
1.03889348836891,0.303883038429685,1.07874771,0.37719051,1.07431724569082,0.363823822998468
1.03916194539941,0.303153006353042,1.07874771,0.37719051,1.07450997553306,0.363074318212222
1.03945203876942,0.302428537907713,1.07874771,0.37719051,1.07470270537529,0.362324813425977
1.03978449567634,0.30172994539367,1.07874771,0.37719051,1.07489543521753,0.361575308639731
1.04015298816596,0.301077591992639,1.07874771,0.37719051,1.07508816505977,0.360825803853485
1.04052597087114,0.300448383588991,1.07874771,0.37719051,1.07527075066039,0.360073835940269
1.0408752410626,0.299813207848532,1.07874771,0.37376152,1.0754431920194,0.359319404900081
1.04118095415766,0.29916807620157,1.07874771,0.37376152,1.07561335261706,0.358564459788463
1.04142126328402,0.298506879372278,1.07874771,0.37376152,1.07578351321472,0.357809514676845
1.04159399401232,0.297829831240012,1.07874771,0.37033253,1.0759351134487,0.357050918680023
1.04171558362889,0.297144072308446,1.07874771,0.37033253,1.07606587255767,0.356288157726567
1.04179703302008,0.296451540912873,1.07874771,0.37033253,1.07619486531686,0.35552509817737
1.04184542803398,0.295753500452171,1.07874771,0.37033253,1.07632209172627,0.354761740032433
1.04184975054484,0.295048114571297,1.07874771,0.37033253,1.07644931813568,0.353998381887496
1.04183048194302,0.294339098236063,1.07874771,0.37033253,1.0765765445451,0.353235023742559
1.04181164076641,0.293635345589743,1.07874771,0.36690353,1.07670209631886,0.352471390264648
1.04179435445096,0.292931550687696,1.07874771,0.36690353,1.07682597345698,0.351707481453764
1.04176702228518,0.292222863053385,1.07874771,0.36690353,1.07695152523075,0.350943847975854
1.04172876683538,0.291514616856812,1.07874771,0.36690353,1.0770683696947,0.350178903998636
1.0416892065267,0.290806441141329,1.0848423,0.36690353,1.07717341961715,0.349412180647224
1.04163076906262,0.290099826578344,1.07874771,0.36347454,1.07727705694355,0.348645263753896
1.0415652341156,0.289372441634938,1.08179504,0.36347454,1.0773601468421,0.347876127120121
1.04149110276412,0.288603276405262,1.08179504,0.36347454,1.07744464933669,0.347107184028261
1.04139659533574,0.287814662422231,1.08179504,0.36004555,1.07753947007527,0.346339216810829
1.04131991082411,0.287027760258107,1.08179504,0.36004555,1.07762264903391,0.345569812185464
1.04128880369875,0.28624565374443,1.08179504,0.36004555,1.07770696933652,0.344800532662179
1.04128545104291,0.285466631062294,1.08179504,0.36004555,1.0777924309831,0.344031378240974
1.04129834559494,0.284690087449904,1.08179504,0.36004555,1.07787789262967,0.34326222381977
1.04134418771025,0.28391737699147,1.08179504,0.36004555,1.07795189468831,0.342491968422056
1.04140673018094,0.283146020617248,1.08179504,0.35661655,1.078014437159,0.341720612047834
1.04147013535053,0.282374735163032,1.08179504,0.35661655,1.07807697962969,0.340949255673611
1.04154154683872,0.281618676621425,1.08179504,0.35661655,1.07814038479928,0.340177970219395
1.04163200797942,0.280903034060086,1.08179504,0.35661655,1.07820465266777,0.339406755685187
1.04171493233386,0.28021032398566,1.08179504,0.35661655,1.07826892053626,0.338635541150979
1.0417784138692,0.279515286410477,1.08179504,0.34975853,1.0783115085906,0.337863131265545
1.04182010058727,0.278819660201317,1.08179504,0.34975853,1.0783324168308,0.337089526028886
1.04181738480827,0.278122817257225,1.08179504,0.34975853,1.07835392200689,0.336315937386591
1.04180322714973,0.277425656373437,1.08179504,0.34632954,1.07837571736412,0.335542356695956
1.04182046574865,0.276714858377087,1.08179504,0.34632954,1.07839720596656,0.334768767362614
1.04185025133271,0.275965699718035,1.08179504,0.34632954,1.07841900132378,0.333995186671978
1.04186130238871,0.2751919698297,1.08788963,0.34632954,1.07844110343578,0.333221614624048
1.04184041701442,0.274418646158256,1.08179504,0.34632954,1.07845215449178,0.332447884735713
1.04181953164013,0.273645322486813,1.08788963,0.34632954,1.07843126911749,0.331674561064269
1.04177076170514,0.272873506087427,1.08179504,0.34290054,1.0784103837432,0.330901237392825
1.04169127397531,0.272125873679565,1.08179504,0.34290054,1.07838949836891,0.330127913721381
1.04161387478292,0.27141687925241,1.08484238,0.34290054,1.07836861299462,0.329354590049938
1.04148338142225,0.270728047943738,1.08179504,0.33947155,1.07834772762033,0.328581266378494
1.04131333462936,0.270041455521326,1.08179504,0.33947155,1.0782955710107,0.327809208384309
1.0411464414244,0.269353154382693,1.08179504,0.33947155,1.07824283602613,0.32703718208779
1.04101300694718,0.268662994428852,1.08179504,0.33947155,1.07819990852767,0.326264485868975
1.04091860765233,0.267970665857267,1.08179504,0.33947155,1.07815698102922,0.32549178965016
1.04082580087277,0.267279000482105,1.08484238,0.33947155,1.07811405353077,0.324719093431345
1.04071497595623,0.266589978283563,1.08484238,0.33947155,1.0780604558473,0.323947138054833
1.04058580464183,0.265888790562065,1.08179504,0.33604256,1.07798673243373,0.323176828475046
1.04043961463106,0.265149536992287,1.08179504,0.33604256,1.07790355347509,0.322407423849681
1.04028629457879,0.264385743472313,1.08179504,0.33604256,1.07782983006153,0.321637114269894
1.04015025104766,0.263621119800649,1.08179504,0.33261356,1.07776556219304,0.320865899735686
1.04004813671937,0.262853815678369,1.08179504,0.33261356,1.07769069743551,0.320095715257979
1.03996267507279,0.262084661257164,1.08179504,0.33261356,1.07760523578893,0.319326560836775
1.03986671299025,0.261316819141813,1.08179504,0.33261356,1.07751977414235,0.318557406415571
1.03976025047175,0.260550289332316,1.08179504,0.32918457,1.07742381205981,0.31778956430022
1.0396327569183,0.259772409656163,1.08179504,0.32918457,1.07731734954131,0.317023034490722
1.03948301103603,0.258958866082565,1.08179504,0.32918457,1.07720050507735,0.316258090513504
1.03935918027388,0.258115728118561,1.08179504,0.32918457,1.07707327866794,0.315494732368567
1.03929538017322,0.257260913691763,1.07874771,0.32575558,1.07693580962539,0.314733223242797
1.03930709529113,0.256393803795853,1.07874771,0.32575558,1.07678809794972,0.313973563136195
1.03936266940575,0.255518165762371,1.07874771,0.32575558,1.0766488625574,0.313212352606165
1.0393918482539,0.2546577037909,1.07874771,0.32575558,1.07650962716508,0.312451142076136
1.03937410579816,0.253844106810161,1.07874771,0.31889757,1.07635183140908,0.31169358243131
1.03929253763145,0.253074132438273,1.07874771,0.31889757,1.07618395157277,0.310938123248261
1.03913119645022,0.252351855610388,1.07874771,0.31889757,1.07601138626287,0.310183735862296
1.03890086321987,0.25168023565761,1.07874771,0.31889757,1.07583413547939,0.309430420273415
1.03859866079636,0.251034848905892,1.07570038,0.31546856,1.07565928940815,0.308676546958881
1.03825629244702,0.250406289318569,1.07570038,0.31546856,1.07548684804915,0.307922115918693
1.03791187063119,0.249785845477449,1.07570038,0.31546856,1.07532259899602,0.307165905508022
1.0375468308799,0.249164863415367,1.07570038,0.31203955,1.07516654224878,0.306407915726868
1.03717531916463,0.248540471553123,1.07570038,0.31203955,1.07499466622588,0.305653530142615
1.03685040793008,0.247904862664706,1.07570038,0.31203955,1.07480445365548,0.304903387055816
1.03658499662917,0.247253953790173,1.07570038,0.31203955,1.07461172381324,0.304153882269571
1.03636285800727,0.24659191765301,1.07570038,0.31203955,1.07441899397101,0.303404377483325
1.03617497120055,0.245920894335218,1.07570038,0.30861053,1.07422626412877,0.302654872697079
1.0360359185384,0.245261405555975,1.07570038,0.30861053,1.07402359759761,0.301908064499169
1.03593971701511,0.244629916367735,1.07570038,0.30861053,1.07381099437753,0.301163952889593
1.03585555704666,0.244010077774806,1.07570038,0.30861053,1.07359839115745,0.300419841280018
1.03575506055046,0.243383894482914,1.07570038,0.30861053,1.07338578793736,0.299675729670442
1.03560700004526,0.242735830580681,1.07570038,0.30861053,1.07316347026162,0.29893453185142
1.03539695727481,0.242076826504071,1.07570038,0.30518152,1.07293143813023,0.29819624782295
1.03514810478497,0.241425159042387,1.07570038,0.30518152,1.07269940599883,0.297457963794481
1.03489119735975,0.240776232458626,1.07570038,0.30518152,1.0724642807801,0.296720666155762
1.03462054559515,0.240133089863886,1.07265305,0.30175251,1.07222606247406,0.295984354906792
1.0343413765149,0.239493449938085,1.07265305,0.30175251,1.07197222468744,0.295253468322143
1.03405470513004,0.238840633756955,1.07265305,0.30175251,1.07170871336298,0.29452585303413
1.03375116244425,0.238153336463263,1.07265305,0.30175251,1.07145114798127,0.293796084378432
1.03345912797476,0.237436469097053,1.07265305,0.30175251,1.07118417315012,0.293069774419875
1.03318016985371,0.236699067058618,1.07265305,0.30175251,1.07090778886951,0.292346923158459
1.0328928352736,0.235923132776052,1.07265305,0.2983235,1.07063140458891,0.291624071897044
1.03260574116298,0.235120433890351,1.07265305,0.2983235,1.07034588360422,0.29090484776748
1.03236823667434,0.23431749384395,1.07265305,0.2983235,1.0700474338481,0.290190835815461
1.03220193933099,0.233524948985968,1.07265305,0.2983235,1.06974519202466,0.289478408909136
1.03208885192478,0.232728985582142,1.06960571,0.2983235,1.06943788503951,0.288768173613935
1.03202169907593,0.23191653329312,1.06960571,0.2983235,1.06912551289265,0.288060129929858
1.03195483876285,0.231100510159525,1.06960571,0.29146549,1.06882199797483,0.287348309588963
1.03185820589547,0.230287283531232,1.06960571,0.29146549,1.06850990956538,0.286640397051694
1.03175189316963,0.229475207126561,1.06960571,0.29146549,1.06817210346266,0.285944189890002
1.03163557401936,0.22866456654785,1.06960571,0.29146549,1.06782601038736,0.285252003643445
1.03150924844466,0.227855361795101,1.06960571,0.29146549,1.06747142709801,0.284564194319268
1.03138292286995,0.227046157042351,1.06960571,0.29146549,1.06710835359462,0.283880761917471
1.03126129915797,0.226247128319076,1.06351112,0.28803648,1.06674528009122,0.283197329515675
1.03116719090141,0.225479201662305,1.06046379,0.28803648,1.06637403973467,0.282518362523109
1.031047343637,0.224754698793574,1.06351112,0.28803648,1.06600686704334,0.281837265432176
1.03082208450742,0.224082902765086,1.06351112,0.28803648,1.06564334274766,0.281154141940484
1.03048683729564,0.223472164819704,1.06351112,0.28803648,1.06526298926663,0.280480239979491
1.03005986347269,0.22293146660991,1.06351112,0.28460747,1.06487439272296,0.279810990442362
1.02957021130434,0.222471906594779,1.06351112,0.28460747,1.0644857961793,0.279141740905234
1.02904198890668,0.222062707394564,1.06351112,0.28460747,1.06409719963564,0.278472491368105
1.028504106724,0.221659117102326,1.06351112,0.28460747,1.06370860309197,0.277803241830976
1.02799010598719,0.221244526361234,1.06351112,0.28117846,1.06332000654831,0.277133992293847
1.02752510134343,0.22080448618524,1.06046379,0.28117846,1.062923506064,0.276469458720544
1.027119571632,0.220327639005773,1.06046379,0.28117846,1.06251426873445,0.275812652356213
1.02676751803209,0.21981687082955,1.06046379,0.28117846,1.06210815262147,0.275153953182324
1.02643783599793,0.219292784977103,1.06046379,0.28117846,1.06170999062969,0.274490349953734
1.02609173845393,0.218761972665041,1.06046379,0.28117846,1.06130387451672,0.273831650779845
1.02569505547295,0.218216045523415,1.06046379,0.27774944,1.06088980428255,0.273177855660659
1.0252249927518,0.217669523398593,1.06046379,0.27774944,1.06048521933022,0.272518242581788
1.02468628128923,0.217122931416978,1.06046379,0.27774944,1.0600854672825,0.271855618257772
1.02414002225551,0.216554386912729,1.06046379,0.27774944,1.05967349243123,0.271200561803211
1.02363130803842,0.215961619950584,1.06046379,0.27774944,1.05925394715364,0.270550266503564
1.02313667312756,0.215359769566728,1.0543692,0.27432043,1.05883440187604,0.269899971203917
1.02263754149414,0.214761671841319,1.0543692,0.27432043,1.05841485659845,0.26924967590427
1.02213391313815,0.214167326774355,1.0543692,0.27432043,1.05799044614759,0.26860257148125
1.02163028478216,0.213572981707391,1.0543692,0.27432043,1.05756117052347,0.267958657934858
1.02111996923603,0.212984434951349,1.0543692,0.27432043,1.05713189489935,0.267314744388466
1.02060296649978,0.212401686506228,1.0543692,0.27089142,1.05669535935278,0.266675790849359
1.02008133016744,0.211823115686365,1.0543692,0.27089142,1.05625156388378,0.26604179731754
1.01952510041664,0.211259021195147,1.0543692,0.27089142,1.05580271974369,0.265411398440656
1.01890677574061,0.210722793178524,1.0543692,0.27089142,1.0553469487573,0.264785962893344
1.01824462971726,0.210230696779474,1.05132187,0.26403341,1.05488929959569,0.264161896020666
1.01754150595502,0.209788906417161,1.05132187,0.26403341,1.05443165043408,0.263537829147988
1.01677961021061,0.209368784622574,1.0543692,0.26403341,1.05397065950032,0.262916240645901
1.01596648779953,0.208940103758553,1.0543692,0.26403341,1.05350632679442,0.262297130514404
1.01514496789957,0.208494810854695,1.05132187,0.2606044,1.05304029679247,0.261679300655896
1.01436812305633,0.208018678108778,1.05132187,0.2606044,1.05257256949447,0.261062751070377
1.01365334599004,0.207497678148227,1.05132187,0.2606044,1.05209964358449,0.260450215222691
1.01300682076421,0.206941505329238,1.05132187,0.2606044,1.05162151906252,0.259841693112836
1.01242811806497,0.206381252950558,1.05132187,0.2606044,1.05114339454054,0.259233171002981
1.01186817915474,0.205839884348529,1.05132187,0.2606044,1.05066527001857,0.258624648893127
1.01131776390029,0.205317880267249,1.05132187,0.2606044,1.05017438806271,0.258026598125227
1.01080949257231,0.204810716340404,1.04827454,0.25717539,1.04967074867297,0.257439018699281
1.01032305848218,0.204310228704855,1.04827454,0.25717539,1.04916710928323,0.256851439273335
1.00983216240568,0.203814170144221,1.04827454,0.25717539,1.04866436951191,0.256263091129135
1.00934856203044,0.203312152920225,1.04827454,0.25717539,1.04815637789572,0.255679327273281
1.00889835622116,0.202780451631696,1.04827454,0.25717539,1.04764223481626,0.255100916424026
1.00846347796306,0.20223461485203,1.04827454,0.25717539,1.0471280917368,0.254522505574772
1.00802305565243,0.20169319512156,1.04827454,0.25717539,1.04660812739238,0.253949375992278
1.0075826333418,0.20115177539109,1.04217995,0.25717539,1.04608234178302,0.253381527676545
1.00716210362611,0.200594232621698,1.04217995,0.25717539,1.04555655617366,0.252813679360812
1.00677633820816,0.200006299246644,1.04217995,0.25374638,1.04504274329253,0.252235196771718
1.00639806536955,0.199407562073471,1.04217995,0.25374638,1.04453475167634,0.251651432915864
1.00601241340746,0.198812288668921,1.04217995,0.25374638,1.04400970921757,0.251083091071678
1.00558790001885,0.198218269128597,1.03913261,0.25374638,1.0434737673795,0.250524818232561
1.00511419581507,0.197616681825886,1.03913261,0.25374638,1.04292687451338,0.249977487663904
1.00460487021909,0.197031205537534,1.03913261,0.25374638,1.04237434193587,0.249435682884371
1.0040594214225,0.196502861574162,1.03913261,0.25374638,1.04182180935835,0.248893878104838
1.00351089642778,0.196033544157946,1.03913261,0.25031736,1.04126396546419,0.24835748980664
1.00295077118647,0.195611183062529,1.03913261,0.25031736,1.04070612157003,0.247821101508443
1.0023637593623,0.195218542733902,1.03608528,0.25031736,1.04014827767588,0.247284713210245
1.00179223173455,0.194809798839152,1.03608528,0.25031736,1.03958543157093,0.246753626256465
1.00125071610298,0.194368680484178,1.03608528,0.25031736,1.03902258546598,0.246222539302685
1.00070324104318,0.193899437317588,1.03608528,0.25031736,1.03845933586217,0.245691888799523
1.00013382014332,0.193397021581238,1.03608528,0.24688835,1.0378858027808,0.245172360905729
0.999538950085246,0.192872232376493,1.03608528,0.24688835,1.03730739193155,0.244658217826266
0.998892857845396,0.192348777079045,1.03608528,0.24688835,1.03672362807569,0.244150226210083
0.998205061586333,0.191846053566689,1.03608528,0.24688835,1.03612590004433,0.243658861238225
0.997504857688154,0.191357813342901,1.03608528,0.24688835,1.03551956084406,0.243177971447412
0.996797902948966,0.190899615442048,1.02999069,0.24345934,1.03491829188288,0.242690823643392
0.996120251269335,0.190465764486521,1.02999069,0.24345934,1.03432209316079,0.242197417826163
0.995473186897407,0.190031949689441,1.02999069,0.24345934,1.03372943536852,0.241699794841097
0.994822292614749,0.189603959481218,1.02999069,0.24345934,1.03314031850607,0.241197954688193
0.994181748637489,0.189164530992707,1.02999069,0.24345934,1.0325467584104,0.240701426063767
0.993586095235952,0.188693313510525,1.02999069,0.24345934,1.03194875508153,0.240210208967821
0.993044653167366,0.18821653779628,1.02999069,0.24345934,1.03135075175265,0.239718991871874
0.992526712072138,0.1877487299745,1.02999069,0.24345934,1.03074858048808,0.239232938428495
0.992003796335111,0.187286550526052,1.02694336,0.23660133,1.03014224128781,0.238752048637682
0.991475012848399,0.186838219087655,1.02694336,0.23660133,1.02953079689491,0.238277740093278
0.990939223393207,0.186415061512094,1.02694336,0.23660133,1.02890765291335,0.237818969912321
0.990372076343577,0.186028040213588,1.02694336,0.23660133,1.02827938161358,0.237367116974772
0.989795538653586,0.185637212527305,1.02694336,0.23660133,1.02764744235189,0.236920489805833
0.98924119669447,0.185214201026821,1.02694336,0.23660133,1.02701036805045,0.236481128279136
0.988689702684951,0.184785836703525,1.02694336,0.23660133,1.02637329374901,0.23604176675244
0.988149854023823,0.184337849422508,1.02389603,0.23317232,1.02572960894847,0.235612313350295
0.987629150941892,0.18385917110322,1.02389603,0.23317232,1.02507931364882,0.235192768072701
0.987117662811344,0.18336280983695,1.02389603,0.23317232,1.0244272684394,0.234775960316821
0.986625975776893,0.182832182034424,1.02389603,0.23317232,1.02377046207507,0.234366722987263
0.986145962892623,0.182282506938176,1.02084869,0.23317232,1.0231106444656,0.233962318562313
0.985648438783082,0.181761402782511,1.02084869,0.23317232,1.02245082685612,0.233557914137363
0.985119262632627,0.181289587893555,1.02084869,0.23317232,1.02179100924664,0.233153509712413
0.984553395951063,0.180877062401691,1.02084869,0.23317232,1.02112647567334,0.232757009228106
0.983951071367647,0.180527325512394,1.01780136,0.22974331,1.02045722613621,0.232368412684443
0.983292327624887,0.180239164741112,1.01475403,0.22974331,1.01978797659908,0.23197981614078
0.982565382134879,0.179988928041605,1.01780136,0.22974331,1.01911407463809,0.231599462659744
0.981808108701574,0.179749453354499,1.01780136,0.22974331,1.01844299583137,0.231214326454651
0.981060334452763,0.179496093800982,1.01475403,0.22974331,1.01777656944851,0.230820947186929
0.980333378491729,0.179207858977866,1.01475403,0.22974331,1.01710731991138,0.230432350643266
0.979624681652182,0.178889496685152,1.01475403,0.22974331,1.01643604541525,0.23004728414792
0.978935385364815,0.178536974444583,1.01475403,0.22974331,1.01576011849525,0.229670460715203
0.978256830979959,0.178164864026175,1.0117067,0.22974331,1.0150815641104,0.229298350296795
0.977575837586633,0.177797272065273,1.0117067,0.2263143,1.01440300972554,0.228926239878388
0.976878037415947,0.177462670471713,1.0117067,0.2263143,1.01372201633221,0.228558647917486
0.976154283027113,0.177180996307272,1.0117067,0.2263143,1.01303420700804,0.228204064628137
0.975418942189021,0.176923777662112,1.0117067,0.2263143,1.01233993635814,0.227862204690162
0.974683601350929,0.176666559016953,1.0117067,0.2263143,1.01164358130489,0.227524577889514
0.973959401562555,0.176408535197083,1.00865936,0.2263143,1.01094722625165,0.227186951088866
0.973273324804286,0.176148690565897,1.00865936,0.2263143,1.0102508711984,0.226849324288218
0.972607316488119,0.175912472787588,1.00865936,0.22288528,1.0095566005485,0.226507464350244
0.971938141791149,0.175732138502251,1.00865936,0.22288528,1.00886441430195,0.226161371274943
0.971286641656519,0.175610848186634,1.00865936,0.22288528,1.0081660604537,0.225828206231735
0.970651878701929,0.175546245286449,1.00865936,0.22288528,1.00746153900378,0.22550796922062
0.97002735752081,0.175529242393449,1.00865936,0.22288528,1.00675701755385,0.225187732209505
0.969412579449542,0.17552587061282,1.00256477,0.21945627,1.00605249610393,0.22486749519839
0.968809298044904,0.175497799267923,1.00256477,0.21945627,1.005347974654,0.224547258187275
0.968226134832206,0.175428030839863,1.00256477,0.21945627,1.00464306466937,0.2242278787203
0.967658381445951,0.175325946871746,1.00256477,0.21945627,1.0039359139536,0.223913523362481
0.96711083956347,0.175174301903797,1.00256477,0.21945627,1.0032269110414,0.223603334569678
0.966592679746524,0.174977664827117,1.00256477,0.21945627,1.00252631646202,0.223275193635626
0.966101815432252,0.174769698381531,1.00256477,0.21945627,1.00183413021546,0.222929100560325
0.965637087427453,0.174531090131756,1.00256477,0.21945627,1.00114194396891,0.222583007485024
0.965176989881699,0.174261026027901,0.99951744,0.21945627,1.00044975772235,0.222236914409723
0.964738612818763,0.173979967185393,0.99951744,0.21945627,0.999755487072448,0.221895054471749
0.964340384780848,0.173684066860427,0.99951744,0.21945627,0.999061216422547,0.221553194533774
0.963937340644906,0.173354537088842,0.99951744,0.21945627,0.99836903017599,0.221207101458473
0.963509678043146,0.172987720967703,0.99647011,0.21945627,0.997676843929433,0.220861008383172
0.963071520031359,0.172585278001143,0.99647011,0.21945627,0.996984657682876,0.220514915307871
0.962647415505299,0.172140685944017,0.99647011,0.21945627,0.996290387032975,0.220173055369896
0.962229220202749,0.17164721552766,0.99647011,0.21945627,0.995594031979731,0.219835428569248
0.961795355333667,0.171130630499488,0.99647011,0.21945627,0.994901871192481,0.219489411696664
0.961372184534869,0.170603848087961,0.99342278,0.21602726,0.994209710405231,0.21914339482408
0.96098104228172,0.170055353288143,0.99342278,0.21602726,0.993517549617981,0.218797377951495
0.960604972684966,0.169500602604575,0.99342278,0.21602726,0.99282538883073,0.218451361078911
0.960216367434988,0.168927360231555,0.99342278,0.21602726,0.992129033777487,0.218113734278263
0.959809656006925,0.168336028756438,0.99342278,0.21602726,0.991432678724243,0.217776107477615
0.959369521429707,0.167747112805451,0.98732819,0.21602726,0.990736323670999,0.217438480676967
0.958882702907357,0.167131475990611,0.98732819,0.21602726,0.990039968617755,0.217100853876319
0.958357557018106,0.166467068991527,0.98732819,0.21602726,0.989347944791868,0.216754571389516
0.957769653442382,0.165760994791619,0.98428085,0.21602726,0.988658005369325,0.216404055765387
0.957123424735078,0.165025363576535,0.98428085,0.21602726,0.987965819122767,0.216057962690086
0.956450063312884,0.164263006721486,0.98428085,0.21602726,0.987275879700224,0.215707447065957
0.95574734454825,0.163467632811918,0.98123352,0.21602726,0.986588187101695,0.215352508893
0.955032556559895,0.162653459460353,0.98123352,0.21602726,0.985898247679152,0.215001993268871
0.954322987466539,0.161834704279316,0.98123352,0.21945627,0.985208308256608,0.214651477644742
0.953616123241067,0.161020920758305,0.98123352,0.21602726,0.984520615658079,0.214296539471785
0.95291793427341,0.160243876591722,0.97818619,0.21602726,0.983832786098186,0.213941866913046
0.952239517316915,0.159508389737832,0.97818619,0.21602726,0.983140625310936,0.213595850040462
0.951598766385308,0.158798277067456,0.97818619,0.21602726,0.982446354661035,0.213253990102487
0.95098146297656,0.158131697485869,0.97818619,0.21602726,0.981758545336858,0.212899406813138
0.950385815677071,0.157545274128048,0.9720916,0.21602726,0.981072845875332,0.21254066658918
0.949825692005241,0.157042280820636,0.9720916,0.21602726,0.980384879354075,0.212186259644659
0.949262554240629,0.156554165924431,0.9720916,0.21259825,0.979701618901019,0.211823000963195
0.948685563594951,0.156071193736916,0.9720916,0.21259825,0.979027716940027,0.21144264748216
0.948125250431122,0.155614236745207,0.9720916,0.21259825,0.978353814979035,0.211062294001124
0.947576317424195,0.155166705346073,0.96904427,0.21259825,0.977675260594179,0.210690183582717
0.94700505028469,0.154722165670454,0.96904427,0.21259825,0.976996706209323,0.210318073164309
0.946400778665481,0.154261549026016,0.96904427,0.21259825,0.976322804248331,0.209937719683274
0.945782485902576,0.153788619903371,0.96904427,0.21259825,0.975656377865471,0.209544340415552
0.945148935131006,0.153341359067545,0.96904427,0.21259825,0.974994667446438,0.209143057207187
0.944494954596619,0.152927430995734,0.96599693,0.20916924,0.974334849836961,0.208738652782237
0.943830370690922,0.152530936931152,0.96599693,0.20916924,0.973675032227485,0.208334248357287
0.943156052407757,0.152167814358844,0.96599693,0.20916924,0.973013321808451,0.207932965148922
0.942483749815507,0.151864325232588,0.96599693,0.20916924,0.972354622634563,0.207526849035949
0.941824152950014,0.151592257344579,0.96599693,0.20916924,0.971700827515377,0.207112778801783
0.941170278039117,0.151317438380671,0.95990234,0.20574022,0.971051973182587,0.206691105872638
0.940517540399423,0.151039944261976,0.95990234,0.20574022,0.970408059636195,0.206261830248514
0.939869402991225,0.150751980689746,0.95990234,0.20574022,0.969765916202282,0.205829922888488
0.939208497312477,0.150478946545134,0.95990234,0.20574022,0.969130860352765,0.205387746808565
0.938519920801335,0.150223930267285,0.95990234,0.20574022,0.968501121975163,0.204937933744649
0.937808935078684,0.149938527626493,0.95990234,0.20231121,0.967876697720614,0.204480860859739
0.937078868584852,0.149632940335916,0.95685501,0.20231121,0.967257587589117,0.204016528153835
0.936329606238994,0.149340448217502,0.95685501,0.20231121,0.966634630412395,0.203557415395292
0.935562358069296,0.14906433867779,0.95685501,0.20231121,0.966016967246494,0.203091406728714
0.934801835618815,0.148775697053021,0.95685501,0.20231121,0.965408445136639,0.20261328220674
0.934086747037028,0.148425069093214,0.95685501,0.1988822,0.964805182417275,0.20212861139778
0.933423592366835,0.148012315507629,0.95685501,0.1988822,0.964211622321611,0.201632082773354
0.932819732017943,0.147528511243944,0.95380768,0.1988822,0.963612802835457,0.201142100435916
0.932291559702616,0.146951466783733,0.95380768,0.1988822,0.963005372180394,0.200662593279523
0.931828268426965,0.146296252430908,0.95380768,0.1988822,0.962403200915821,0.200176539836143
0.931426012936955,0.145597214180761,0.95380768,0.1988822,0.961805197586947,0.199685322740197
0.931074927937582,0.144896842481693,0.95380768,0.1988822,0.961207194258074,0.19919410564425
0.930753778152725,0.144185458788638,0.95076035,0.1988822,0.9606091909292,0.198702888548303
0.930457443746093,0.14344386507458,0.95076035,0.1988822,0.960007019664627,0.198216835104924
0.930182402803342,0.142688156220831,0.95076035,0.1988822,0.959404848400054,0.197730781661544
0.929915280023508,0.141929565544297,0.95076035,0.1988822,0.958812057022644,0.1972333534187
0.929648157243674,0.141170974867764,0.94466576,0.1988822,0.958224477596698,0.196729714028959
0.929376136128862,0.140428247407745,0.94466576,0.1988822,0.957636898170752,0.196226074639217
0.929073864731535,0.139724918560891,0.94466576,0.1988822,0.957058780801042,0.195711798590283
0.928720267830204,0.139074345355896,0.94466576,0.1988822,0.956485247719678,0.195192270696489
0.928316690697902,0.138481986337321,0.94161842,0.1988822,0.955906836870424,0.194678127617027
0.92786348218944,0.137946851389859,0.94161842,0.19202419,0.95533370728793,0.194158163272614
0.927352126415874,0.137475207498828,0.94161842,0.19202419,0.954770861182983,0.193627076318834
0.92679398650697,0.137053636627753,0.94161842,0.19202419,0.954202119641347,0.193102503237713
